Category,Original,Augmented,SSIM
cardboard,Cardboard_100.jpg,Cardboard_100_aug_1103.png,0.05183179754022154
cardboard,Cardboard_100.jpg,Cardboard_100_aug_367.png,0.06049620971682622
cardboard,Cardboard_100.jpg,Cardboard_100_aug_735.png,-0.24357689717518755
cardboard,Cardboard_101.jpg,Cardboard_101_aug_1102.png,0.4120039896078593
cardboard,Cardboard_101.jpg,Cardboard_101_aug_366.png,0.30065928909795336
cardboard,Cardboard_101.jpg,Cardboard_101_aug_734.png,0.01606063296155778
cardboard,Cardboard_102.jpg,Cardboard_102_aug_1101.png,0.014691085156404835
cardboard,Cardboard_102.jpg,Cardboard_102_aug_365.png,0.011628033964700898
cardboard,Cardboard_102.jpg,Cardboard_102_aug_733.png,0.015223471673738323
cardboard,Cardboard_103.jpg,Cardboard_103_aug_1100.png,0.08078863215977189
cardboard,Cardboard_103.jpg,Cardboard_103_aug_364.png,0.07126991559867771
cardboard,Cardboard_103.jpg,Cardboard_103_aug_732.png,0.04482724187393148
cardboard,Cardboard_104.jpg,Cardboard_104_aug_1099.png,0.1612831950538374
cardboard,Cardboard_104.jpg,Cardboard_104_aug_363.png,0.13579595659866145
cardboard,Cardboard_104.jpg,Cardboard_104_aug_731.png,0.09218910625958268
cardboard,Cardboard_105.jpg,Cardboard_105_aug_1098.png,0.022415725349512337
cardboard,Cardboard_105.jpg,Cardboard_105_aug_362.png,0.07860894478960634
cardboard,Cardboard_105.jpg,Cardboard_105_aug_730.png,-0.7410051545178028
cardboard,Cardboard_106.jpg,Cardboard_106_aug_1097.png,0.12113032663135051
cardboard,Cardboard_106.jpg,Cardboard_106_aug_361.png,0.017296678795702628
cardboard,Cardboard_106.jpg,Cardboard_106_aug_729.png,0.26356738226229104
cardboard,Cardboard_108.jpg,Cardboard_108_aug_1096.png,0.1388383537528006
cardboard,Cardboard_108.jpg,Cardboard_108_aug_360.png,0.01645887769654417
cardboard,Cardboard_108.jpg,Cardboard_108_aug_728.png,0.19365777276490204
cardboard,Cardboard_10.jpg,Cardboard_10_aug_1104.png,0.47202040704441584
cardboard,Cardboard_10.jpg,Cardboard_10_aug_368.png,0.29794470302118775
cardboard,Cardboard_10.jpg,Cardboard_10_aug_736.png,0.42726605336771084
cardboard,Cardboard_110.jpg,Cardboard_110_aug_1094.png,0.012239805366081678
cardboard,Cardboard_110.jpg,Cardboard_110_aug_358.png,0.05721851686620999
cardboard,Cardboard_110.jpg,Cardboard_110_aug_726.png,0.025317953988000515
cardboard,Cardboard_111.jpg,Cardboard_111_aug_1093.png,0.09565229951476294
cardboard,Cardboard_111.jpg,Cardboard_111_aug_357.png,0.10822414895433534
cardboard,Cardboard_111.jpg,Cardboard_111_aug_725.png,0.10511831795159318
cardboard,Cardboard_113.jpg,Cardboard_113_aug_1092.png,0.24735331911147604
cardboard,Cardboard_113.jpg,Cardboard_113_aug_356.png,0.3196837698695903
cardboard,Cardboard_113.jpg,Cardboard_113_aug_724.png,0.33209279945765463
cardboard,Cardboard_114.jpg,Cardboard_114_aug_1091.png,-0.14670073960347385
cardboard,Cardboard_114.jpg,Cardboard_114_aug_355.png,0.05896976431132402
cardboard,Cardboard_114.jpg,Cardboard_114_aug_723.png,0.0560734076405575
cardboard,Cardboard_117.jpg,Cardboard_117_aug_1090.png,0.12727635439404947
cardboard,Cardboard_117.jpg,Cardboard_117_aug_354.png,0.1577402088518141
cardboard,Cardboard_117.jpg,Cardboard_117_aug_722.png,0.27567314594583264
cardboard,Cardboard_118.jpg,Cardboard_118_aug_1089.png,0.09255515549266867
cardboard,Cardboard_118.jpg,Cardboard_118_aug_353.png,0.08671528707097044
cardboard,Cardboard_118.jpg,Cardboard_118_aug_721.png,0.06574075553703168
cardboard,Cardboard_11.jpg,Cardboard_11_aug_1095.png,0.2461090377767665
cardboard,Cardboard_11.jpg,Cardboard_11_aug_359.png,0.34598923892367
cardboard,Cardboard_11.jpg,Cardboard_11_aug_727.png,0.25307182367558345
cardboard,Cardboard_120.jpg,Cardboard_120_aug_1087.png,0.027081485456533876
cardboard,Cardboard_120.jpg,Cardboard_120_aug_351.png,0.06946292719282675
cardboard,Cardboard_120.jpg,Cardboard_120_aug_719.png,0.06091785188581636
cardboard,Cardboard_122.jpg,Cardboard_122_aug_1086.png,-0.6437065062664755
cardboard,Cardboard_122.jpg,Cardboard_122_aug_350.png,0.07099685933201157
cardboard,Cardboard_122.jpg,Cardboard_122_aug_718.png,0.05881491227836862
cardboard,Cardboard_123.jpg,Cardboard_123_aug_1085.png,0.04487960312552428
cardboard,Cardboard_123.jpg,Cardboard_123_aug_349.png,-0.6926552548752007
cardboard,Cardboard_123.jpg,Cardboard_123_aug_717.png,0.043910687208868066
cardboard,Cardboard_124.jpg,Cardboard_124_aug_1084.png,0.5242637079880159
cardboard,Cardboard_124.jpg,Cardboard_124_aug_348.png,0.4270611382643099
cardboard,Cardboard_124.jpg,Cardboard_124_aug_716.png,0.3830160956516258
cardboard,Cardboard_125.jpg,Cardboard_125_aug_1083.png,0.0274448323609769
cardboard,Cardboard_125.jpg,Cardboard_125_aug_347.png,0.08370378138758634
cardboard,Cardboard_125.jpg,Cardboard_125_aug_715.png,0.05167285903955484
cardboard,Cardboard_127.jpg,Cardboard_127_aug_1082.png,0.2084799681045976
cardboard,Cardboard_127.jpg,Cardboard_127_aug_346.png,0.21358860912065886
cardboard,Cardboard_127.jpg,Cardboard_127_aug_714.png,0.08083868069434898
cardboard,Cardboard_128.jpg,Cardboard_128_aug_1081.png,0.2003790663332198
cardboard,Cardboard_128.jpg,Cardboard_128_aug_345.png,0.09452465654735048
cardboard,Cardboard_128.jpg,Cardboard_128_aug_713.png,0.18452542718861933
cardboard,Cardboard_12.jpg,Cardboard_12_aug_1088.png,0.36350854237494057
cardboard,Cardboard_12.jpg,Cardboard_12_aug_352.png,0.47675159544554846
cardboard,Cardboard_12.jpg,Cardboard_12_aug_720.png,0.4434937033967718
cardboard,Cardboard_130.jpg,Cardboard_130_aug_1079.png,0.19017725942171576
cardboard,Cardboard_130.jpg,Cardboard_130_aug_343.png,0.20050424965170102
cardboard,Cardboard_130.jpg,Cardboard_130_aug_711.png,0.16415560362313647
cardboard,Cardboard_131.jpg,Cardboard_131_aug_1078.png,0.20191671018524654
cardboard,Cardboard_131.jpg,Cardboard_131_aug_342.png,0.07539932632419517
cardboard,Cardboard_131.jpg,Cardboard_131_aug_710.png,0.1792828857175014
cardboard,Cardboard_132.jpg,Cardboard_132_aug_1077.png,0.02001117369482692
cardboard,Cardboard_132.jpg,Cardboard_132_aug_341.png,0.28215697142515106
cardboard,Cardboard_132.jpg,Cardboard_132_aug_709.png,0.2436958075752102
cardboard,Cardboard_133.jpg,Cardboard_133_aug_1076.png,0.4076190440996192
cardboard,Cardboard_133.jpg,Cardboard_133_aug_340.png,0.3731281259690402
cardboard,Cardboard_133.jpg,Cardboard_133_aug_708.png,0.20280444050908483
cardboard,Cardboard_135.jpg,Cardboard_135_aug_1075.png,0.3505013359201153
cardboard,Cardboard_135.jpg,Cardboard_135_aug_339.png,0.3690145470554107
cardboard,Cardboard_135.jpg,Cardboard_135_aug_707.png,0.42453364474001837
cardboard,Cardboard_136.jpg,Cardboard_136_aug_1074.png,0.18097963218513927
cardboard,Cardboard_136.jpg,Cardboard_136_aug_338.png,0.28965135919427537
cardboard,Cardboard_136.jpg,Cardboard_136_aug_706.png,0.012408616122362983
cardboard,Cardboard_138.jpg,Cardboard_138_aug_1073.png,-0.3535752938115008
cardboard,Cardboard_138.jpg,Cardboard_138_aug_337.png,0.24820300669108794
cardboard,Cardboard_138.jpg,Cardboard_138_aug_705.png,-0.008809449464116742
cardboard,Cardboard_139.jpg,Cardboard_139_aug_1072.png,0.12249199560469352
cardboard,Cardboard_139.jpg,Cardboard_139_aug_336.png,0.14808905106644007
cardboard,Cardboard_139.jpg,Cardboard_139_aug_704.png,0.21730085964232077
cardboard,Cardboard_13.jpg,Cardboard_13_aug_1080.png,0.47614679139157307
cardboard,Cardboard_13.jpg,Cardboard_13_aug_344.png,0.40549294879536096
cardboard,Cardboard_13.jpg,Cardboard_13_aug_712.png,0.5283432707079102
cardboard,Cardboard_141.jpg,Cardboard_141_aug_1070.png,0.3635717712268778
cardboard,Cardboard_141.jpg,Cardboard_141_aug_334.png,0.2364561795964969
cardboard,Cardboard_141.jpg,Cardboard_141_aug_702.png,0.2692654105785193
cardboard,Cardboard_142.jpg,Cardboard_142_aug_1069.png,0.16976783037400478
cardboard,Cardboard_142.jpg,Cardboard_142_aug_333.png,0.1996190865419917
cardboard,Cardboard_142.jpg,Cardboard_142_aug_701.png,0.22015127008912266
cardboard,Cardboard_143.jpg,Cardboard_143_aug_1068.png,0.17006418578440846
cardboard,Cardboard_143.jpg,Cardboard_143_aug_332.png,-0.47118660392417167
cardboard,Cardboard_143.jpg,Cardboard_143_aug_700.png,0.015065996464036042
cardboard,Cardboard_144.jpg,Cardboard_144_aug_1067.png,0.08432635953062102
cardboard,Cardboard_144.jpg,Cardboard_144_aug_331.png,0.06320431914976049
cardboard,Cardboard_144.jpg,Cardboard_144_aug_699.png,0.07199010054500032
cardboard,Cardboard_145.jpg,Cardboard_145_aug_1066.png,0.07917959103457212
cardboard,Cardboard_145.jpg,Cardboard_145_aug_330.png,0.05789228239058718
cardboard,Cardboard_145.jpg,Cardboard_145_aug_698.png,0.0168604466001572
cardboard,Cardboard_146.jpg,Cardboard_146_aug_1065.png,0.5435901635890998
cardboard,Cardboard_146.jpg,Cardboard_146_aug_329.png,0.018640885980747476
cardboard,Cardboard_146.jpg,Cardboard_146_aug_697.png,0.2479406935356161
cardboard,Cardboard_147.jpg,Cardboard_147_aug_1064.png,0.01626428093786444
cardboard,Cardboard_147.jpg,Cardboard_147_aug_328.png,0.034868932939568636
cardboard,Cardboard_147.jpg,Cardboard_147_aug_696.png,0.07132128873067732
cardboard,Cardboard_148.jpg,Cardboard_148_aug_1063.png,0.050822660351184476
cardboard,Cardboard_148.jpg,Cardboard_148_aug_327.png,0.021106748423591806
cardboard,Cardboard_148.jpg,Cardboard_148_aug_695.png,0.06315111012059679
cardboard,Cardboard_14.jpg,Cardboard_14_aug_1071.png,0.426432730924387
cardboard,Cardboard_14.jpg,Cardboard_14_aug_335.png,0.42767772910334023
cardboard,Cardboard_14.jpg,Cardboard_14_aug_703.png,0.1832070767649159
cardboard,Cardboard_150.jpg,Cardboard_150_aug_1062.png,0.09513044358624304
cardboard,Cardboard_150.jpg,Cardboard_150_aug_326.png,0.013000965377143833
cardboard,Cardboard_150.jpg,Cardboard_150_aug_694.png,0.05741149860645016
cardboard,Cardboard_151.jpg,Cardboard_151_aug_1061.png,0.055242109347312045
cardboard,Cardboard_151.jpg,Cardboard_151_aug_325.png,0.07846703514268098
cardboard,Cardboard_151.jpg,Cardboard_151_aug_693.png,0.04157604005944264
cardboard,Cardboard_152.jpg,Cardboard_152_aug_1060.png,0.04562419126174156
cardboard,Cardboard_152.jpg,Cardboard_152_aug_324.png,0.04172657309879129
cardboard,Cardboard_152.jpg,Cardboard_152_aug_692.png,0.05008163636563238
cardboard,Cardboard_153.jpg,Cardboard_153_aug_1059.png,0.09543837598527855
cardboard,Cardboard_153.jpg,Cardboard_153_aug_323.png,0.0887417392850148
cardboard,Cardboard_153.jpg,Cardboard_153_aug_691.png,0.02211021707226383
cardboard,Cardboard_154.jpg,Cardboard_154_aug_1058.png,0.09381672963828475
cardboard,Cardboard_154.jpg,Cardboard_154_aug_322.png,0.015577329903417888
cardboard,Cardboard_154.jpg,Cardboard_154_aug_690.png,0.015245723726163778
cardboard,Cardboard_155.jpg,Cardboard_155_aug_1057.png,0.0854916065362243
cardboard,Cardboard_155.jpg,Cardboard_155_aug_321.png,0.09515256222172651
cardboard,Cardboard_155.jpg,Cardboard_155_aug_689.png,0.09345417682075528
cardboard,Cardboard_156.jpg,Cardboard_156_aug_1056.png,0.07983446382450327
cardboard,Cardboard_156.jpg,Cardboard_156_aug_320.png,0.07505980662604966
cardboard,Cardboard_156.jpg,Cardboard_156_aug_688.png,0.1306663511535092
cardboard,Cardboard_157.jpg,Cardboard_157_aug_1055.png,-0.3889836621476373
cardboard,Cardboard_157.jpg,Cardboard_157_aug_319.png,0.1379539601159311
cardboard,Cardboard_157.jpg,Cardboard_157_aug_687.png,0.09286785918412244
cardboard,Cardboard_158.jpg,Cardboard_158_aug_1054.png,0.3354257159469386
cardboard,Cardboard_158.jpg,Cardboard_158_aug_318.png,0.016019802099637392
cardboard,Cardboard_158.jpg,Cardboard_158_aug_686.png,0.18265787617147042
cardboard,Cardboard_159.jpg,Cardboard_159_aug_1053.png,0.03014684485104594
cardboard,Cardboard_159.jpg,Cardboard_159_aug_317.png,0.14245567900365488
cardboard,Cardboard_159.jpg,Cardboard_159_aug_685.png,0.2831688318752798
cardboard,Cardboard_160.jpg,Cardboard_160_aug_1051.png,0.2846092438107494
cardboard,Cardboard_160.jpg,Cardboard_160_aug_315.png,0.2845949864792908
cardboard,Cardboard_160.jpg,Cardboard_160_aug_683.png,0.23274717290032867
cardboard,Cardboard_161.jpg,Cardboard_161_aug_1050.png,0.06624121682138788
cardboard,Cardboard_161.jpg,Cardboard_161_aug_314.png,0.05957210133987478
cardboard,Cardboard_161.jpg,Cardboard_161_aug_682.png,0.05486019343645956
cardboard,Cardboard_163.jpg,Cardboard_163_aug_1049.png,0.11198713725191246
cardboard,Cardboard_163.jpg,Cardboard_163_aug_313.png,0.09111143978074242
cardboard,Cardboard_163.jpg,Cardboard_163_aug_681.png,0.12537786721521316
cardboard,Cardboard_166.jpg,Cardboard_166_aug_1048.png,0.32850175063973536
cardboard,Cardboard_166.jpg,Cardboard_166_aug_312.png,0.20774286170709644
cardboard,Cardboard_166.jpg,Cardboard_166_aug_680.png,0.29775270260321873
cardboard,Cardboard_16.jpg,Cardboard_16_aug_1052.png,0.462017371177158
cardboard,Cardboard_16.jpg,Cardboard_16_aug_316.png,0.3240517418435837
cardboard,Cardboard_16.jpg,Cardboard_16_aug_684.png,0.4401672017292385
cardboard,Cardboard_171.jpg,Cardboard_171_aug_1047.png,0.1291935577622912
cardboard,Cardboard_171.jpg,Cardboard_171_aug_311.png,0.23368350237938826
cardboard,Cardboard_171.jpg,Cardboard_171_aug_679.png,0.026688671629952747
cardboard,Cardboard_172.jpg,Cardboard_172_aug_1046.png,0.023366640210327742
cardboard,Cardboard_172.jpg,Cardboard_172_aug_310.png,0.26599280231316447
cardboard,Cardboard_172.jpg,Cardboard_172_aug_678.png,0.2726885800533661
cardboard,Cardboard_174.jpg,Cardboard_174_aug_1045.png,0.01751294335624847
cardboard,Cardboard_174.jpg,Cardboard_174_aug_309.png,0.13313310692317834
cardboard,Cardboard_174.jpg,Cardboard_174_aug_677.png,0.2663774502838178
cardboard,Cardboard_175.jpg,Cardboard_175_aug_1044.png,0.10370158598813624
cardboard,Cardboard_175.jpg,Cardboard_175_aug_308.png,0.2708901036013164
cardboard,Cardboard_175.jpg,Cardboard_175_aug_676.png,0.21416024449947388
cardboard,Cardboard_176.jpg,Cardboard_176_aug_1043.png,0.015800812401109532
cardboard,Cardboard_176.jpg,Cardboard_176_aug_307.png,0.017881049439640435
cardboard,Cardboard_176.jpg,Cardboard_176_aug_675.png,0.1630468329336153
cardboard,Cardboard_177.jpg,Cardboard_177_aug_1042.png,0.15299361719921226
cardboard,Cardboard_177.jpg,Cardboard_177_aug_306.png,0.10438392864803513
cardboard,Cardboard_177.jpg,Cardboard_177_aug_674.png,0.18226453346663973
cardboard,Cardboard_178.jpg,Cardboard_178_aug_1041.png,0.09034390809959353
cardboard,Cardboard_178.jpg,Cardboard_178_aug_305.png,0.09034390809959353
cardboard,Cardboard_178.jpg,Cardboard_178_aug_673.png,0.024443978463517403
cardboard,Cardboard_179.jpg,Cardboard_179_aug_1040.png,0.4469154213024258
cardboard,Cardboard_179.jpg,Cardboard_179_aug_304.png,0.30382859105449295
cardboard,Cardboard_179.jpg,Cardboard_179_aug_672.png,0.029824462917429604
cardboard,Cardboard_181.jpg,Cardboard_181_aug_1038.png,0.33966540706790865
cardboard,Cardboard_181.jpg,Cardboard_181_aug_302.png,0.019320300765679484
cardboard,Cardboard_181.jpg,Cardboard_181_aug_670.png,0.35392903906139367
cardboard,Cardboard_182.jpg,Cardboard_182_aug_1037.png,0.08881655909135672
cardboard,Cardboard_182.jpg,Cardboard_182_aug_301.png,0.09845005315486258
cardboard,Cardboard_182.jpg,Cardboard_182_aug_669.png,-0.11194286666966292
cardboard,Cardboard_184.jpg,Cardboard_184_aug_1036.png,0.351871519265019
cardboard,Cardboard_184.jpg,Cardboard_184_aug_300.png,0.2398037343317472
cardboard,Cardboard_184.jpg,Cardboard_184_aug_668.png,0.017412148367808716
cardboard,Cardboard_185.jpg,Cardboard_185_aug_1035.png,0.2720151485623584
cardboard,Cardboard_185.jpg,Cardboard_185_aug_299.png,0.29264726706319566
cardboard,Cardboard_185.jpg,Cardboard_185_aug_667.png,0.2249342587874649
cardboard,Cardboard_186.jpg,Cardboard_186_aug_1034.png,0.3305149882614753
cardboard,Cardboard_186.jpg,Cardboard_186_aug_298.png,0.017139948357179666
cardboard,Cardboard_186.jpg,Cardboard_186_aug_666.png,0.2866219025195326
cardboard,Cardboard_187.jpg,Cardboard_187_aug_1033.png,0.5033541775050652
cardboard,Cardboard_187.jpg,Cardboard_187_aug_297.png,0.5084033755105906
cardboard,Cardboard_187.jpg,Cardboard_187_aug_665.png,0.5345948854753286
cardboard,Cardboard_188.jpg,Cardboard_188_aug_1032.png,0.23580849894438416
cardboard,Cardboard_188.jpg,Cardboard_188_aug_296.png,0.3478618910725214
cardboard,Cardboard_188.jpg,Cardboard_188_aug_664.png,0.32315770700143454
cardboard,Cardboard_189.jpg,Cardboard_189_aug_1031.png,0.05448596484613462
cardboard,Cardboard_189.jpg,Cardboard_189_aug_295.png,0.063916789458026
cardboard,Cardboard_189.jpg,Cardboard_189_aug_663.png,0.10711865083144398
cardboard,Cardboard_18.jpg,Cardboard_18_aug_1039.png,0.29839372920977053
cardboard,Cardboard_18.jpg,Cardboard_18_aug_303.png,0.39396702814510054
cardboard,Cardboard_18.jpg,Cardboard_18_aug_671.png,0.4103156546330496
cardboard,Cardboard_191.jpg,Cardboard_191_aug_1029.png,0.09064368434845702
cardboard,Cardboard_191.jpg,Cardboard_191_aug_293.png,0.10963650798103697
cardboard,Cardboard_191.jpg,Cardboard_191_aug_661.png,0.04388967658059375
cardboard,Cardboard_192.jpg,Cardboard_192_aug_1028.png,0.09256343801049552
cardboard,Cardboard_192.jpg,Cardboard_192_aug_292.png,0.1253943638643795
cardboard,Cardboard_192.jpg,Cardboard_192_aug_660.png,0.10917616367267803
cardboard,Cardboard_193.jpg,Cardboard_193_aug_1027.png,0.05576920770875024
cardboard,Cardboard_193.jpg,Cardboard_193_aug_291.png,0.09677603032766377
cardboard,Cardboard_193.jpg,Cardboard_193_aug_659.png,0.06119158072141707
cardboard,Cardboard_194.jpg,Cardboard_194_aug_1026.png,0.16235533055099347
cardboard,Cardboard_194.jpg,Cardboard_194_aug_290.png,0.12254175465343727
cardboard,Cardboard_194.jpg,Cardboard_194_aug_658.png,0.14946138512826537
cardboard,Cardboard_195.jpg,Cardboard_195_aug_1025.png,0.023964870142505586
cardboard,Cardboard_195.jpg,Cardboard_195_aug_289.png,0.10508578239631068
cardboard,Cardboard_195.jpg,Cardboard_195_aug_657.png,0.12438844084444199
cardboard,Cardboard_196.jpg,Cardboard_196_aug_1024.png,0.07456972468317043
cardboard,Cardboard_196.jpg,Cardboard_196_aug_288.png,0.1473679893738703
cardboard,Cardboard_196.jpg,Cardboard_196_aug_656.png,0.1556373557134223
cardboard,Cardboard_197.jpg,Cardboard_197_aug_1023.png,0.38847561273605674
cardboard,Cardboard_197.jpg,Cardboard_197_aug_287.png,0.15825979796916015
cardboard,Cardboard_197.jpg,Cardboard_197_aug_655.png,0.37148499630235304
cardboard,Cardboard_198.jpg,Cardboard_198_aug_1022.png,0.3522152485355661
cardboard,Cardboard_198.jpg,Cardboard_198_aug_286.png,0.014902938018332243
cardboard,Cardboard_198.jpg,Cardboard_198_aug_654.png,0.19247017118399126
cardboard,Cardboard_199.jpg,Cardboard_199_aug_1021.png,0.3239691712100803
cardboard,Cardboard_199.jpg,Cardboard_199_aug_285.png,0.33094969701111493
cardboard,Cardboard_199.jpg,Cardboard_199_aug_653.png,0.33543755546537907
cardboard,Cardboard_19.jpg,Cardboard_19_aug_1030.png,0.436149127991116
cardboard,Cardboard_19.jpg,Cardboard_19_aug_294.png,0.23814197229489392
cardboard,Cardboard_19.jpg,Cardboard_19_aug_662.png,0.4670388314150897
cardboard,Cardboard_201.jpg,Cardboard_201_aug_1018.png,0.10156596097394459
cardboard,Cardboard_201.jpg,Cardboard_201_aug_282.png,0.2623367880419649
cardboard,Cardboard_201.jpg,Cardboard_201_aug_650.png,0.24093081758949356
cardboard,Cardboard_202.jpg,Cardboard_202_aug_1017.png,0.3441173719726834
cardboard,Cardboard_202.jpg,Cardboard_202_aug_281.png,0.012561635516177455
cardboard,Cardboard_202.jpg,Cardboard_202_aug_649.png,0.429226821370321
cardboard,Cardboard_203.jpg,Cardboard_203_aug_1016.png,0.37204815601496666
cardboard,Cardboard_203.jpg,Cardboard_203_aug_280.png,0.4294313722710398
cardboard,Cardboard_203.jpg,Cardboard_203_aug_648.png,0.30241054976099696
cardboard,Cardboard_204.jpg,Cardboard_204_aug_1015.png,-0.07178347621214466
cardboard,Cardboard_204.jpg,Cardboard_204_aug_279.png,0.17268126191177316
cardboard,Cardboard_204.jpg,Cardboard_204_aug_647.png,0.21916326971126573
cardboard,Cardboard_205.jpg,Cardboard_205_aug_1014.png,0.33610379717100763
cardboard,Cardboard_205.jpg,Cardboard_205_aug_278.png,0.33799375509160423
cardboard,Cardboard_205.jpg,Cardboard_205_aug_646.png,0.22210444961356005
cardboard,Cardboard_206.jpg,Cardboard_206_aug_1013.png,0.2534517571728554
cardboard,Cardboard_206.jpg,Cardboard_206_aug_277.png,0.2566747958937508
cardboard,Cardboard_206.jpg,Cardboard_206_aug_645.png,0.25168404188853827
cardboard,Cardboard_207.jpg,Cardboard_207_aug_1012.png,0.025441010923722297
cardboard,Cardboard_207.jpg,Cardboard_207_aug_276.png,0.1276201674047066
cardboard,Cardboard_207.jpg,Cardboard_207_aug_644.png,0.38777120212316246
cardboard,Cardboard_208.jpg,Cardboard_208_aug_1011.png,0.01590082339348772
cardboard,Cardboard_208.jpg,Cardboard_208_aug_275.png,0.3257321214768857
cardboard,Cardboard_208.jpg,Cardboard_208_aug_643.png,0.3176855585794992
cardboard,Cardboard_209.jpg,Cardboard_209_aug_1010.png,0.049538229661715456
cardboard,Cardboard_209.jpg,Cardboard_209_aug_274.png,0.4238792199626824
cardboard,Cardboard_209.jpg,Cardboard_209_aug_642.png,0.5308736522045895
cardboard,Cardboard_20.jpg,Cardboard_20_aug_1019.png,0.46658632256447286
cardboard,Cardboard_20.jpg,Cardboard_20_aug_283.png,0.4254299379051156
cardboard,Cardboard_20.jpg,Cardboard_20_aug_651.png,0.19789937817413045
cardboard,Cardboard_211.jpg,Cardboard_211_aug_1008.png,0.38817418144438
cardboard,Cardboard_211.jpg,Cardboard_211_aug_272.png,0.27925405432903677
cardboard,Cardboard_211.jpg,Cardboard_211_aug_640.png,0.26878444137719826
cardboard,Cardboard_213.jpg,Cardboard_213_aug_1007.png,0.015588243396541655
cardboard,Cardboard_213.jpg,Cardboard_213_aug_271.png,0.2671232605313103
cardboard,Cardboard_213.jpg,Cardboard_213_aug_639.png,0.36757352288052536
cardboard,Cardboard_214.jpg,Cardboard_214_aug_1006.png,0.019501799957428182
cardboard,Cardboard_214.jpg,Cardboard_214_aug_270.png,0.29138358476556714
cardboard,Cardboard_214.jpg,Cardboard_214_aug_638.png,0.3697096616408431
cardboard,Cardboard_215.jpg,Cardboard_215_aug_1005.png,0.40791836525103076
cardboard,Cardboard_215.jpg,Cardboard_215_aug_269.png,0.4088519254474961
cardboard,Cardboard_215.jpg,Cardboard_215_aug_637.png,0.43258512012618255
cardboard,Cardboard_216.jpg,Cardboard_216_aug_1004.png,0.26420057389128493
cardboard,Cardboard_216.jpg,Cardboard_216_aug_268.png,0.2524521113783489
cardboard,Cardboard_216.jpg,Cardboard_216_aug_636.png,0.38896249098267865
cardboard,Cardboard_219.jpg,Cardboard_219_aug_1003.png,0.15120979391939435
cardboard,Cardboard_219.jpg,Cardboard_219_aug_267.png,0.12760366723803088
cardboard,Cardboard_219.jpg,Cardboard_219_aug_635.png,0.254302710297394
cardboard,Cardboard_21.jpg,Cardboard_21_aug_1009.png,0.18826725824800078
cardboard,Cardboard_21.jpg,Cardboard_21_aug_273.png,0.2294719666916019
cardboard,Cardboard_21.jpg,Cardboard_21_aug_641.png,0.33930452533896976
cardboard,Cardboard_220.jpg,Cardboard_220_aug_1001.png,0.1655740557882143
cardboard,Cardboard_220.jpg,Cardboard_220_aug_265.png,0.21618781480266563
cardboard,Cardboard_220.jpg,Cardboard_220_aug_633.png,0.21484170480805945
cardboard,Cardboard_221.jpg,Cardboard_221_aug_1000.png,0.45323305106991907
cardboard,Cardboard_221.jpg,Cardboard_221_aug_264.png,0.3296652406788507
cardboard,Cardboard_221.jpg,Cardboard_221_aug_632.png,0.2641846018974974
cardboard,Cardboard_223.jpg,Cardboard_223_aug_263.png,0.46770937240074023
cardboard,Cardboard_223.jpg,Cardboard_223_aug_631.png,0.23000705549031278
cardboard,Cardboard_223.jpg,Cardboard_223_aug_999.png,0.41612279400201163
cardboard,Cardboard_224.jpg,Cardboard_224_aug_262.png,0.3629590724757817
cardboard,Cardboard_224.jpg,Cardboard_224_aug_630.png,0.025990140279466938
cardboard,Cardboard_224.jpg,Cardboard_224_aug_998.png,0.46156735990296344
cardboard,Cardboard_226.jpg,Cardboard_226_aug_261.png,0.21397065301445475
cardboard,Cardboard_226.jpg,Cardboard_226_aug_629.png,0.2649272537035474
cardboard,Cardboard_226.jpg,Cardboard_226_aug_997.png,0.17217801897363993
cardboard,Cardboard_227.jpg,Cardboard_227_aug_260.png,0.3817947813747142
cardboard,Cardboard_227.jpg,Cardboard_227_aug_628.png,0.4156530643385717
cardboard,Cardboard_227.jpg,Cardboard_227_aug_996.png,0.37565099510873207
cardboard,Cardboard_228.jpg,Cardboard_228_aug_259.png,0.5111619871523991
cardboard,Cardboard_228.jpg,Cardboard_228_aug_627.png,0.3813091628874477
cardboard,Cardboard_228.jpg,Cardboard_228_aug_995.png,0.3719457470997724
cardboard,Cardboard_229.jpg,Cardboard_229_aug_258.png,0.33196552678515256
cardboard,Cardboard_229.jpg,Cardboard_229_aug_626.png,0.3275435833773881
cardboard,Cardboard_229.jpg,Cardboard_229_aug_994.png,0.020172245692882333
cardboard,Cardboard_22.jpg,Cardboard_22_aug_1002.png,0.3748589987363553
cardboard,Cardboard_22.jpg,Cardboard_22_aug_266.png,0.016519549003358076
cardboard,Cardboard_22.jpg,Cardboard_22_aug_634.png,0.4157300058439454
cardboard,Cardboard_230.jpg,Cardboard_230_aug_256.png,0.2113032988780503
cardboard,Cardboard_230.jpg,Cardboard_230_aug_624.png,0.4282303231989936
cardboard,Cardboard_230.jpg,Cardboard_230_aug_992.png,0.28356390908972917
cardboard,Cardboard_231.jpg,Cardboard_231_aug_255.png,0.02555221092081959
cardboard,Cardboard_231.jpg,Cardboard_231_aug_623.png,0.48171569100523265
cardboard,Cardboard_231.jpg,Cardboard_231_aug_991.png,0.015659699018767865
cardboard,Cardboard_233.jpg,Cardboard_233_aug_254.png,0.2233834888232594
cardboard,Cardboard_233.jpg,Cardboard_233_aug_622.png,0.20866091995823174
