Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,1.6955674067035713,0.29358437935843795,1.568171168070012,0.36022253129346316
2,1.492125685743707,0.4177126917712692,1.3791970898279395,0.4603616133518776
3,1.3596757236384946,0.5181311018131102,1.2431620957954206,0.5744089012517385
4,1.2671137998293633,0.556136680613668,1.1666286459221131,0.6356050069541029
5,1.1962133414908267,0.6049511854951185,1.0872327858615818,0.6662030598052852
6,1.1330352795506455,0.6311018131101813,1.0180089243264125,0.6912378303198887
7,1.0934339924669998,0.6387726638772664,0.9774933200386535,0.6995827538247567
8,1.0496614908739779,0.6600418410041841,0.9282924301601087,0.7162726008344924
9,1.0123623996931472,0.6827057182705718,0.9205603092204214,0.7079276773296245
10,1.0013384370125487,0.6698047419804742,0.8756530575029375,0.7232267037552156
11,0.9685857763183998,0.6928172942817294,0.8426720461029669,0.7482614742698191
12,0.9498014029432373,0.693863319386332,0.8246655147496782,0.7426981919332406
13,0.9257293472396446,0.7004881450488145,0.8138534448242983,0.7454798331015299
14,0.9135424769905655,0.7039748953974896,0.7921392254438122,0.7552155771905424
15,0.8924612844339475,0.7053695955369595,0.790049600501717,0.7496522948539638
16,0.8767556329485097,0.7144351464435147,0.7611483642222653,0.7566063977746871
17,0.8638454022267872,0.7329149232914923,0.7594086154777251,0.7538247566063978
18,0.8574896384981386,0.7123430962343096,0.7478058508108986,0.7649513212795549
19,0.8411247228146265,0.7269874476987448,0.7533253479401824,0.7524339360222532
20,0.8416780414607901,0.7151324965132496,0.7330180060880075,0.7552155771905424
21,0.8303033279740827,0.7259414225941423,0.713234344385927,0.7621696801112656
22,0.8297176978744389,0.7304741980474198,0.7293341091014082,0.7510431154381085
23,0.8185260673280873,0.7318688981868898,0.7126504119812033,0.7635605006954103
24,0.7994038064443251,0.7294281729428173,0.6995959902837644,0.7579972183588317
25,0.7895159210952588,0.7405857740585774,0.7149639850863163,0.7566063977746871
26,0.7932789748017591,0.7346582984658299,0.7107254868588295,0.7621696801112656
27,0.7885111020033662,0.7301255230125523,0.691941334864692,0.7677329624478443
28,0.7716683727926789,0.7461645746164575,0.6864055372743514,0.7677329624478443
29,0.7750550763710107,0.7398884239888424,0.6742906573750544,0.7788595271210014
30,0.7641125614839285,0.7489539748953975,0.6778286446782246,0.7677329624478443
31,0.7687058771338257,0.7329149232914923,0.6631159800647529,0.7635605006954103
32,0.7665416169366078,0.7437238493723849,0.6590975739362342,0.7719054242002782
33,0.7526693697421288,0.7444211994421199,0.6581930045623938,0.7732962447844228
34,0.7424045365558343,0.7552301255230126,0.6671617820299385,0.7677329624478443
35,0.7434518305660125,0.7489539748953975,0.6506678160689305,0.7677329624478443
36,0.7489953188633487,0.74721059972106,0.658787539215844,0.7677329624478443
37,0.7472297711352424,0.7437238493723849,0.6581756102441912,0.7746870653685675
38,0.7315624822632538,0.7597629009762901,0.6419860364167183,0.7677329624478443
39,0.7168180147806803,0.7538354253835425,0.6313020391739459,0.7885952712100139
40,0.7221918473516382,0.7538354253835425,0.6433213167462462,0.7746870653685675
41,0.7242552166703355,0.7510460251046025,0.6311242397206217,0.7774687065368567
42,0.7155763092067617,0.7562761506276151,0.6459369204306304,0.7663421418636995
43,0.7005408766213155,0.7604602510460251,0.6347796672408538,0.7732962447844228
44,0.7206687870717281,0.749302649930265,0.6292935448992734,0.7927677329624478
